"id","code","name","user_type_id:id","reconcile","chart_template_id:id","tag_ids","currency_id:id"
"uz_nsbu_553010","553010","Сумовой блок счет для конвертации","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_553020","553020","Спецсчет по соцстраху","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_553030","553030","Корпоративные карты","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_553500","553500","Прочие специальные счета (в валюте)","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,"base.USD"
"uz_nsbu_561000","561000","Реализация иностранной валюты","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_562000","562000","Приобретение иностранной валюты","account.data_account_type_liquidity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_571000","571000","Переводы в пути","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_571500","571500","Переводы в пути (в валюте)","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,"base.USD"
"uz_nsbu_571901","571901","Транзитный счет входящий - банк","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_571902","571902","Транзитный счет исходящий - банк","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_571903","571903","Транзитный счет входящий - касса","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_571904","571904","Транзитный счет исходящий - касса","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_581000","581000","Ценные бумаги","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_583000","583000","Краткосрочные предоставленные займы","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_589000","589000","Прочие краткосрочные инвистиции","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_591000","591000","Недостачи и потери от порчи ценностей","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_592000","592000","Прочие текущие активы","account.data_account_type_current_assets","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_601000","601000","Расчеты с поставщиками и подрядчиками","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_601500","601500","Расчеты с поставщиками и подрядчиками (в валюте)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_602000","602000","Векселя выданные","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_603000","603000","Расчеты с поставщиками и подрядчиками (Услуги)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_603500","603500","Расчеты с поставщиками и подрядчиками (Услуги) (в валюте)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_611000","611000","Расчеты с обособленными подразделениями","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_612000","612000","Расчеты с ДП, ЗО, СП","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_621000","621000","Доходы по скидкам, полученные в счет будущих периодов","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_622000","622000","Доходы по надбавкам, полученные в счет будущих периодов","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_623000","623000","Прочие доходы, полученные в счет будущих периодов","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_624000","624000","Отсроченные налоги и платежи","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_625000","625000","Обязателства по отсроченному налогу на прибыль","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_629000","629000","Прочие отсроченные обязательства","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_631000","631000","Авансы, полученные от покупателей","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_631500","631500","Авансы, полученные от покупателей (в валюте)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_632000","632000","Авансы, полученные от физических лиц","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_639000","639000","Прочие авансы полученные","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_641010","641010","Налог на добавленную стоимость начисленный при реализации","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_641020","641020","НДС при исполнении обязанностей налогового агента","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_642010","642010","Налог на доходы физических лиц (по оплате труда)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_642020","642020","Налог на доходы физических лиц (по дивидендам и процентам физическим лицам)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_642030","642030","Налог на доходы физических лиц (ГПД)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_643000","643000","Налог на прибыль (доходы) (Налог с оборота)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_644000","644000","Акцизный налог","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_645000","645000","Налог на имущество","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_646000","646000","Налог на землю","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_649000","649000","Прочие налоги и сборы","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_651000","651000","Расчеты по имущественному и личному страхованию","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_652010","652010","Расчеты по социальному налогу","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_652020","652020","Расчеты по взносам граждан в ГПФ","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_652030","652030","Расчеты по взносам в ГПФ от товарооборота","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_652040","652040","Расчеты по социальному налогу (ГПД)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_653010","653010","Расчеты по взносам на ИНПС (обязательная часть)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_653020","653020","Расчеты по взносам на ИНПС (добровольная часть)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_653030","653030","Расчеты по взносам на ИНПС (ГПД)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_654010","654010","Расчеты по взносам от товарооборота в ГДФ","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_654020","654020","Расчеты по взносам в ГДФ за покупку автотранспортных средств","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_655000","655000","Расчеты с государственным фондом школьного образования","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_656010","656010","Расчеты с профсоюзным фондом (взносы граждан)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_656020","656020","Расчеты с профсоюзным фондом (взносы работодателей)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_657000","657000","Доначисления Социального налога","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_659000","659000","Расчеты с прочими внебюджетными фондами","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_661000","661000","Расчеты по выплате доходов (дивидендов) учредителям","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_662000","662000","Задолженность выбывающим учредителям по их доле","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_663000","663000","Вклады учредителей по увеличению уставного капитала","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_663500","663500","Вклады учредителей по увеличению уставного капитала в валюте","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_671000","671000","Расчеты с персоналом по оплате труда","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_671100","671100","Расчеты с персоналом по оплате труда (ГПД)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_672000","672000","Депонированная часть по оплате труда","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_673000","673000","Расчеты с персоналом по проездным билетам и жетонам","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_681000","681000","Краткосрочные банковские кредиты","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_681500","681500","Краткосрочные банковские кредиты (в валюте)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities","base.USD"
"uz_nsbu_682000","682000","Краткосрочные займы","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_682500","682500","Краткосрочные займы (в валюте)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities","base.USD"
"uz_nsbu_683000","683000","Облигации к оплате","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_684000","684000","Векселя к оплате","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_689000","689000","Прочие кредиты и займы","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_691000","691000","Краткосрочная аренда к оплате","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_692000","692000","Начисленные проценты по кредитам и займам","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_692500","692500","Начисленные проценты по кредитам и займам (в валюте)","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities","base.USD"
"uz_nsbu_693000","693000","Задолженность по гонорарам и роялти","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_694000","694000","Задолженность по гарантиям","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_695000","695000","Текущая часть долгосрочной задолженности","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_696000","696000","Расчеты по претензиям","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_696500","696500","Расчеты по претензиям в иностранной валюте","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_697000","697000","Расчеты с подотчетными лицами","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_697010","697010","Расчеты с подотчетными лицами(КПК)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_697500","697500","Расчеты с подотчетными лицами (в валюте)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_698000","698000","Расчеты по исполнительным документам работников","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_699000","699000","Прочие расчеты с разными кредиторами","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_699500","699500","Прочие расчеты с разными кредиторами (в валюте)","account.data_account_type_payable","TRUE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_699901","699901","Промежуточный счет до выяснения - банк","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_699902","699902","Промежуточный счет до выяснения - касса","account.data_account_type_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_701000","701000","Расчеты с поставщиками и подрядчиками - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_701500","701500","Расчеты с поставщиками и подрядчиками (в валюте) - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_702000","702000","Векселя выданные - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_711000","711000","Расчеты с обособленными подразделениями - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_712000","712000","Расчеты с ДП, ЗО, СП - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_721000","721000","Доходы по скидкам, полученные в счет будущих периодов - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_722000","722000","Доходы по надбавкам, полученные в счет будущих периодов - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_723000","723000","Прочие доходы, полученные в счет будущих периодов - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_724000","724000","Отсроченные налоги и платежи - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_725000","725000","Отсроченные налог на доходы - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_729000","729000","Прочие отсроченные обязательства - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_731000","731000","Авансы полученные от покупателей - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_731500","731500","Авансы полученные от покупателей (в валюте) - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities","base.USD"
"uz_nsbu_732000","732000","Авансы полученные от физических лиц - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_739000","739000","Прочие авансы полученные - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_781000","781000","Долгосрочные банковские кредиты","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_781500","781500","Долгосрочные банковские кредиты (в валюте)","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities","base.USD"
"uz_nsbu_782000","782000","Долгосрочные займы","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_782500","782500","Долгосрочные займы (в валюте)","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities","base.USD"
"uz_nsbu_783000","783000","Облигации к оплате - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_784000","784000","Векселя к оплате - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_789000","789000","Прочие долгосрочные кредиты и займы","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_791000","791000","Долгосрочная аренда к оплате","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_799000","799000","Прочие расчеты с разными кредиторами - долгосрочная часть","account.data_account_type_non_current_liabilities","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_831000","831000","Простые акции","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_832000","832000","Привилегированные акции","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_833000","833000","Паи и вклады","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_841000","841000","Эмиссионный доход от выпуска акций","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_842000","842000","Курсовая разница при формировании УК","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_843000","843000","Другие источники эмиссионного дохода","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_851010","851010","Прирост стоимости имущества по переоценке ОС","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_851020","851020","Прирост стоимости имущества по переоценке НМА","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_851030","851030","Прирост стоимости имущества по переоценке прочих ТМЦ","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_851040","851040","Прирост стоимости объектов строительства","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_851050","851050","Прирост стоимости ОС, не введенных в эксплуатацию","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_852010","852010","Резервы, образованные в соответствии с законодательством","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_852020","852020","Резервы, образованные в соответствии с учредительными документами","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_853010","853010","Безвозмездно полученные ОС","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_853020","853020","Безвозмездно полученные НМА","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_853030","853030","Безвозмездно полученные другие ТМЦ","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_853040","853040","Безвозмездно полученные денежные средства","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_861000","861000","Выкупленные простые акции","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_862000","862000","Выкупленные привилегированные акции","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_863000","863000","Прочий капитал","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_871000","871000","Нераспределенная прибыль (непокрытый убыток) текущего года","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_872000","872000","Нераспределенная прибыль (непокрытый убыток) прошлых лет","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_881000","881000","Гаранты","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_882000","882000","Субсидии (капитал)","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_883000","883000","Членские взносы","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_884000","884000","Налоговые льготы с целевым использованием","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_889000","889000","Прочее целевое финансирование и поступления","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_889100","889100","Целевое финансирование и поступления от спонсоров","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template","Investing & Extraordinary Activities",
"uz_nsbu_891010","891010","Оценочные обязательства по вознаграждениям","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_891020","891020","Оценочные обязательства по страховым взносам","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_891030","891030","Резервы образованные в соответствии с законодательством","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_891040","891040","Резервы образованные в соответствии с учредительными документами","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_899000","899000","Резервы предстоящих расходов прочие","account.data_account_type_equity","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_901000","901000","Доходы от реализации товаров, продукции","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_903000","903000","Доходы от выполнения работ, оказания услуг","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_904010","904010","Возврат проданных товаров","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_904020","904020","Возврат проданных товаров","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_905010","905010","Скидки, предоставленные покупателям и заказчикам","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_913000","913000","Себестоимость реализованной продукции, товаров, услуг","account.data_account_type_direct_costs","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_914000","914000","Приобретение/покупка ТМЗ при периодическом учете","account.data_account_type_direct_costs","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_915000","915000","Корректировки по ТМЗ при периодическом учете","account.data_account_type_direct_costs","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_921000","921000","Выбытие основных средств","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_922000","922000","Выбытие прочих активов","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_931000","931000","Прибыль от выбытия основных средств","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_932000","932000","Прибыль от выбытия прочих активов","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_933000","933000","Взысканные пени, штрафы и неустойки","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_934000","934000","Прибыли прошлых лет, выявленные в текущем году","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_935000","935000","Доходы от оперативной аренды","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_936000","936000","Доходы от списания кредиторской задолженности","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_937000","937000","Доходы обслуживающих хозяйств","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_938000","938000","Безвозмездная финансовая помощь","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_939000","939000","Прочие операционные доходы","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_941000","941000","Расходы по реализации","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_942000","942000","Административные расходы","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_943000","943000","Прочие операционные расходы","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
"uz_nsbu_951000","951000","Доходы от роялти и трансферта капитала","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_952000","952000","Доходы в виде дивидендов","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_953000","953000","Доходы в виде процентов","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_954000","954000","Доходы от положительных курсовых разниц","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_955000","955000","Доходы от сдачи имущества в финансовый лизинг","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_956000","956000","Доходы от переоценки ценных бумаг","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_959000","959000","Прочие доходы от финансовой деятельности","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_961010","961010","Расходы в виде процентов по краткосрочным договорам","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_961020","961020","Расходы в виде процентов по долгосрочной аренде (лизингу)","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_962000","962000","Убытки от отрицательных курсовых разниц","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_963000","963000","Расходы по выпуску ценных бумаг","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_969000","969000","Прочие расходы от финансовой деятельности","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Financing Activities",
"uz_nsbu_971000","971000","Чрезвычайные прибыли","account.data_account_type_revenue","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_972000","972000","Чрезвычайные убытки","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template",,
"uz_nsbu_981000","981000","Расходы по налогу на доходы (прибыль) (Налог с оборота)","account.data_account_type_expenses","FALSE","l10n_uz_nsbu_chart_template","Operating Activities",
